,id,created_at,text
53,1616217623917891584,2023-01-19 23:34:44+00:00,"RT @humasreswaropen: ""Apel Pagi Awal Kinerja Polri Yang Presisi.""
#DivisiHumasPolri
#PoldaPapua
#PolresWaropen
#PolriPresisi
#Papua
#Warope…"
54,1616209655709200387,2023-01-19 23:03:04+00:00,"HUT Bhayangkara Ke-76, Gamis-Indonesia Apresiasi Beragam Capian Kinerja Polri  https://t.co/D62YrLV5ed lewat @Nemukabar 
@ListyoSigitP"
55,1616208831385849856,2023-01-19 22:59:47+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
56,1616191801924407296,2023-01-19 21:52:07+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
57,1616188846714257409,2023-01-19 21:40:23+00:00,"RT @humasreswaropen: ""Apel Pagi Awal Kinerja Polri Yang Presisi.""
#DivisiHumasPolri
#PoldaPapua
#PolresWaropen
#PolriPresisi
#Papua
#Warope…"
58,1616115910535950336,2023-01-19 16:50:33+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/lXxBOJcsKm., mengapresiasi kinerja jajaran Divisi Humas Polri. Hal tersebut disampaikan langsung oleh Ketua Harian Kompolnas saat melakukan kunjungan audiensi di gedung Divisi Humas Polri https://t.co/v3gtdnYQa0"
59,1616092424283246592,2023-01-19 15:17:14+00:00,"Adakah calon presiden 2024 yg berani janji dgn timeline
1. Mengurangi Hutang Negara
2. Mengurangi Korupsi Aparat (PNS, Polisi dan TNI juga BUMN)
3. Mengefisiensi kinerja aparat.
4. Memaksimalkan hasil BUMN.
Kl ada sy pilih kalo tdk ada ya GOLPUT, krn sy anggap calonnya cuma OMDO"
60,1616078305396129792,2023-01-19 14:21:07+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/VB4kWuJVaK., mengapresiasi kinerja jajaran Divisi Humas Polri. Hal tersebut disampaikan langsung oleh Ketua Harian Kompolnas saat melakukan kunjungan audiensi di gedung Divisi Humas Polri. https://t.co/xebJNfS1yF"
61,1616076040442646529,2023-01-19 14:12:07+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
62,1616075387154628611,2023-01-19 14:09:32+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
63,1616070874553274376,2023-01-19 13:51:36+00:00,"RT @polsek_regol: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang a…"
64,1616070070400356358,2023-01-19 13:48:24+00:00,"@kamadilvas @AREAJULID Lagi sibuk chat halo dek halo dek ke ciwi”, nanti kalo dikritik kinerja plokis balesnya “kalo kemalingan gausah lapor polisi” lah, emg selama ini lapor plokis ditanggepin?"
65,1616062570519203845,2023-01-19 13:18:36+00:00,"@tanyakanrl ini polisi pada gimana kinerja nya? udah tau kasus penculikan bener"" penculikan, ini kalo korbannya ga pinter, yakin masih bisa selamat? kadang aneh bgt sama polisi di negara ini.. nanti katanya harus ada prosedur lah ini lah itulah, itu korban penculikan yg bener"" di culik woiii"
66,1616059481582112772,2023-01-19 13:06:19+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/jfpsgb62zo"
67,1616055839584055297,2023-01-19 12:51:51+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja jajaran Divisi Humas Polri. https://t.co/Vtczz0kTsi"
68,1616053553944231936,2023-01-19 12:42:46+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022. https://t.co/Xt5i2f6unO"
69,1616051204886515713,2023-01-19 12:33:26+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
70,1616051186838245376,2023-01-19 12:33:22+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
71,1616051180248993792,2023-01-19 12:33:20+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
72,1616051177073827842,2023-01-19 12:33:20+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
73,1616051173626372096,2023-01-19 12:33:19+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
74,1616051171566780416,2023-01-19 12:33:18+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
75,1616051167863209984,2023-01-19 12:33:17+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
76,1616051166344790017,2023-01-19 12:33:17+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
77,1616051161018032135,2023-01-19 12:33:16+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
78,1616051160762171394,2023-01-19 12:33:16+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
79,1616051157239238658,2023-01-19 12:33:15+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
